,file,num_iter,run_time_iter,opt_thres,opt_dist,opt_I,run_time_iter_cumsum,max_opt_I
0,time1672288978,3,"[113.0522, 113.9932, 110.7159]","[array([-8.  , -2.64, -0.4 ,  2.48,  3.6 ,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.36329707e-01, 1.30755486e-02, 3.15202997e-01, 1.10456676e-08,
       3.35391736e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3489596669185366, 1.4342883641040007, 1.434335021342342]",[113.0522 227.0454 337.7613],1.434335021342342
1,time1672289317,6,"[112.9859, 113.6212, 113.554, 112.7498, 114.7867, 113.4327]","[array([-8.  , -3.12, -0.48,  0.88,  3.04,  8.  ]), array([-8.  , -2.88, -1.04,  0.96,  2.8 ,  8.  ]), array([-8.  , -2.72, -1.28,  1.2 ,  2.64,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.28014409, 0.14912591, 0.13631476, 0.14074193, 0.29367331]), array([0.31155009, 0.07477213, 0.22914552, 0.07165757, 0.31287469]), array([0.33386515, 0.02287477, 0.2879392 , 0.02044602, 0.33487486]), array([3.43374455e-01, 1.92451165e-08, 3.12745486e-01, 1.40643234e-08,
       3.43880027e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.351583673515292, 1.3961736346964289, 1.4175668055938302, 1.432311241634466, 1.434335021342342, 1.434335021342342]",[112.9859 226.6071 340.1611 452.9109 567.6976 681.1303],1.434335021342342
2,time1672294546,5,"[113.6097, 113.876, 114.7458, 112.6253, 112.6221]","[array([-8.  , -2.96, -0.96,  0.8 ,  2.8 ,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30329374, 0.09550111, 0.20640965, 0.08799313, 0.30680237]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.385316078311863, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[113.6097 227.4857 342.2315 454.8568 567.4789],1.434335021342342
3,time1672314273,3,"[114.8196, 115.9228, 114.7051]","[array([-8.  , -2.64, -0.4 ,  2.4 ,  3.52,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.34575222e-01, 1.20686904e-02, 3.15467405e-01, 7.55464326e-08,
       3.37888607e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3575036995725462, 1.4342883641040007, 1.434335021342342]",[114.8196 230.7424 345.4475],1.434335021342342
4,time1672273762,5,"[121.6876, 123.6572, 122.918, 120.8673, 121.4172]","[array([-8.  , -2.64, -1.04,  1.04,  3.04,  8.  ]), array([-8.  , -2.64, -1.28,  1.28,  2.72,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32537603, 0.05201286, 0.23775748, 0.07864339, 0.30621025]), array([0.33885265, 0.01313061, 0.2935771 , 0.01981025, 0.33462938]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3960669874850273, 1.4194555862341809, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[121.6876 245.3448 368.2628 489.1301 610.5473],1.434335021342342
5,time1672302320,5,"[113.5589, 112.459, 112.0626, 114.3279, 114.0906]","[array([-8.  , -2.96, -0.96,  1.04,  2.64,  8.  ]), array([-8.  , -2.72, -1.28,  1.28,  2.64,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30586093, 0.07917467, 0.23658968, 0.05372332, 0.3246514 ]), array([0.33462855, 0.01981195, 0.29357557, 0.01313213, 0.33885179]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3960530392955985, 1.4194555865017384, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[113.5589 226.0179 338.0805 452.4084 566.499 ],1.434335021342342
6,time1672272777,5,"[121.3801, 124.0247, 123.0314, 123.5801, 125.4365]","[array([-8.  , -2.96, -0.96,  1.04,  2.8 ,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.64,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30513259, 0.08450303, 0.22292615, 0.07219213, 0.3152461 ]), array([0.32977761, 0.03045121, 0.28204239, 0.02359515, 0.33413365]), array([3.43590700e-01, 2.97478525e-08, 3.12818542e-01, 2.97478520e-08,
       3.43590698e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.392992347362465, 1.4155395002231776, 1.431417403490323, 1.434335021342342, 1.434335021342342]",[121.3801 245.4048 368.4362 492.0163 617.4528],1.434335021342342
7,time1672279023,4,"[121.5983, 121.6768, 120.187, 120.502]","[array([-8.  , -2.16,  0.56,  1.92,  3.2 ,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.36150972e-01, 2.58141349e-09, 2.85525933e-01, 5.64189040e-02,
       3.21904189e-01]), array([3.45115424e-01, 5.13966772e-09, 3.11838116e-01, 3.54017808e-07,
       3.43046102e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4133798718153772, 1.4295982609148785, 1.434335021342342, 1.434335021342342]",[121.5983 243.2751 363.4621 483.9641],1.434335021342342
8,time1672277222,5,"[120.4525, 123.3179, 125.3331, 117.7598, 116.1959]","[array([-8.  , -2.96, -0.96,  0.88,  2.96,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.12,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30344325, 0.09751722, 0.19864369, 0.09945276, 0.30094308]), array([0.32872835, 0.03593152, 0.27013851, 0.03946588, 0.32573574]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3830768516823724, 1.4115931958511667, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[120.4525 243.7704 369.1035 486.8633 603.0592],1.434335021342342
9,time1672318520,4,"[114.8553, 115.8333, 113.6799, 114.8201]","[array([-8.  , -2.16,  0.  ,  1.36,  3.28,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.72,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.44955419e-01, 2.71099770e-09, 2.70600418e-01, 7.43936963e-02,
       3.10050464e-01]), array([3.45775372e-01, 1.52385145e-08, 3.08126695e-01, 6.38598951e-03,
       3.39711929e-01]), array([3.43675227e-01, 1.53366035e-09, 3.13030313e-01, 2.04662659e-09,
       3.43294457e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3972074700921024, 1.4275698983292426, 1.4342883645355644, 1.434335021342342]",[114.8553 230.6886 344.3685 459.1886],1.434335021342342
10,time1672293524,5,"[113.8304, 112.7076, 113.2607, 113.8592, 114.4177]","[array([-8.  , -2.56, -0.64,  0.96,  3.28,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.2 ,  2.8 ,  8.  ]), array([-8.  , -2.56, -1.44,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32066331, 0.06967   , 0.20634556, 0.1109141 , 0.29240704]), array([0.3339052 , 0.02574125, 0.27620013, 0.03847794, 0.32567548]), array([3.43969422e-01, 5.84346697e-08, 3.12504094e-01, 6.55472667e-08,
       3.43526359e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.370887987884689, 1.4134026717823045, 1.4300735636302813, 1.434335021342342, 1.434335021342342]",[113.8304 226.538  339.7987 453.6579 568.0756],1.434335021342342
11,time1672266360,3,"[119.9112, 119.1806, 119.4624]","[array([-8.  , -2.08, -0.72,  0.72,  2.08,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.48188417e-01, 4.05340439e-08, 3.03623085e-01, 4.05340440e-08,
       3.48188417e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4126229590816686, 1.434335021342342, 1.434335021342342]",[119.9112 239.0918 358.5542],1.434335021342342
12,time1672300106,5,"[121.5564, 120.2938, 120.8664, 121.0494, 120.3542]","[array([-8.  , -2.8 , -1.04,  1.04,  2.96,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.28,  2.72,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31596689, 0.06815269, 0.22927521, 0.07793364, 0.30867157]), array([0.33488665, 0.02042892, 0.28795037, 0.02285409, 0.33387997]), array([3.43877981e-01, 1.33580607e-08, 3.12748556e-01, 1.81297050e-08,
       3.43373431e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3959197508654713, 1.4175668023489396, 1.4323112418105546, 1.434335021342342, 1.434335021342342]",[121.5564 241.8502 362.7166 483.766  604.1202],1.434335021342342
13,time1672304480,4,"[113.8133, 113.0015, 113.7404, 112.6481]","[array([-8.  , -3.28, -1.84, -0.56,  2.08,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.19968205e-01, 5.98936052e-02, 2.80865061e-01, 1.76512802e-09,
       3.39273127e-01]), array([3.43046109e-01, 3.46565062e-07, 3.11838125e-01, 5.01973215e-09,
       3.45115414e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4141200645075178, 1.4295982609868298, 1.434335021342342, 1.434335021342342]",[113.8133 226.8148 340.5552 453.2033],1.434335021342342
14,time1672286817,5,"[114.2841, 115.1403, 113.4446, 111.5699, 112.2319]","[array([-8.  , -2.8 , -0.88,  1.04,  2.96,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.3099106 , 0.07933474, 0.21813418, 0.08535482, 0.30726565]), array([0.33413246, 0.02359876, 0.28204064, 0.03045056, 0.32977758]), array([3.43590700e-01, 2.97478525e-08, 3.12818542e-01, 2.97478520e-08,
       3.43590698e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3910308052142244, 1.4155395007037321, 1.431417403490323, 1.434335021342342, 1.434335021342342]",[114.2841 229.4244 342.869  454.4389 566.6708],1.434335021342342
15,time1672272174,5,"[120.1071, 119.1443, 121.2665, 119.9419, 121.7748]","[array([-8.  , -3.36, -1.36, -0.16,  1.84,  8.  ]), array([-8.  , -3.04, -1.92, -0.72,  2.  ,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.06255790e-01, 8.42912399e-02, 2.55718756e-01, 1.82875988e-09,
       3.53734212e-01]), array([3.23038031e-01, 5.43523734e-02, 2.82424033e-01, 2.53163104e-09,
       3.40185560e-01]), array([3.43046109e-01, 3.46565062e-07, 3.11838125e-01, 5.01973215e-09,
       3.45115414e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3924408468744005, 1.418269646337463, 1.4295982609868298, 1.434335021342342, 1.434335021342342]",[120.1071 239.2514 360.5179 480.4598 602.2346],1.434335021342342
16,time1672265404,4,"[118.9582, 120.9579, 120.2021, 117.2608]","[array([-8.  , -2.88, -1.44,  0.16,  1.52,  8.  ]), array([-8.  , -2.72, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.23929249e-01, 6.64800685e-02, 2.52028063e-01, 6.56039260e-09,
       3.57562613e-01]), array([3.39719932e-01, 6.37248695e-03, 3.08129066e-01, 2.39559517e-09,
       3.45778512e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3839467832030352, 1.427569901469377, 1.4342883641040007, 1.434335021342342]",[118.9582 239.9161 360.1182 477.379 ],1.434335021342342
17,time1672310620,4,"[113.7445, 114.1846, 112.7348, 113.8485]","[array([-8.  , -2.88, -1.12,  1.12,  2.64,  8.  ]), array([-8.  , -2.64, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31727082, 0.05607939, 0.25933656, 0.03792017, 0.32939307]), array([3.43713855e-01, 5.45680113e-06, 3.11935750e-01, 6.33803554e-08,
       3.44344875e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.406768086922203, 1.426992837629926, 1.434335021342342, 1.434335021342342]",[113.7445 227.9291 340.6639 454.5124],1.434335021342342
18,time1672265881,4,"[119.3337, 121.9637, 117.8093, 119.3485]","[array([-8.  , -3.36, -2.16,  0.16,  2.8 ,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.33701395, 0.03918392, 0.26494891, 0.04523915, 0.31361408]), array([3.44348943e-01, 7.55011888e-08, 3.11933461e-01, 6.35870648e-06,
       3.43711162e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3537763204057618, 1.4269928363323303, 1.434335021342342, 1.434335021342342]",[119.3337 241.2974 359.1067 478.4552],1.434335021342342
19,time1672284705,3,"[120.6742, 119.1605, 119.5018]","[array([-8.  , -2.72, -1.36,  1.44,  2.48,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.39868060e-01, 6.21109143e-03, 3.08550538e-01, 1.25272957e-08,
       3.45370297e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.427213275674204, 1.4342883641040007, 1.434335021342342]",[120.6742 239.8347 359.3365],1.434335021342342
20,time1672309028,4,"[115.7908, 114.2106, 114.5925, 114.5452]","[array([-8.  , -3.2 , -1.76, -0.4 ,  2.08,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.19784860e-01, 5.94915533e-02, 2.80546232e-01, 1.73743508e-09,
       3.40177353e-01]), array([3.43046109e-01, 3.46565062e-07, 3.11838125e-01, 5.01973215e-09,
       3.45115414e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.413857953284752, 1.4295982609868298, 1.434335021342342, 1.434335021342342]",[115.7908 230.0014 344.5939 459.1391],1.434335021342342
21,time1672311075,3,"[112.3867, 111.6807, 112.3376]","[array([-8.  , -3.2 , -1.92,  0.32,  2.32,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.44676949e-01, 1.89325463e-03, 3.15004172e-01, 1.34513579e-08,
       3.38425611e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4063323536198484, 1.4342883641040007, 1.434335021342342]",[112.3867 224.0674 336.405 ],1.434335021342342
22,time1672304022,4,"[113.0697, 115.8709, 115.1317, 113.6328]","[array([-8.  , -1.76,  0.56,  2.32,  3.52,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.72,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.51221129e-01, 7.86258729e-10, 2.58916086e-01, 7.79236812e-02,
       3.11939103e-01]), array([3.45775372e-01, 1.52385145e-08, 3.08126695e-01, 6.38598951e-03,
       3.39711929e-01]), array([3.43675227e-01, 1.53366035e-09, 3.13030313e-01, 2.04662659e-09,
       3.43294457e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.400748307041098, 1.4275698983292426, 1.4342883645355644, 1.434335021342342]",[113.0697 228.9406 344.0723 457.7051],1.434335021342342
23,time1672278551,4,"[118.9841, 119.2925, 116.0409, 117.0894]","[array([-8.  , -2.96, -1.04,  1.28,  2.48,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31222541, 0.05887247, 0.27269674, 0.0092353 , 0.34697008]), array([3.43115295e-01, 1.68275654e-07, 3.12186209e-01, 4.03963548e-09,
       3.44698323e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4056787235172636, 1.4292468431805327, 1.434335021342342, 1.434335021342342]",[118.9841 238.2766 354.3175 471.4069],1.434335021342342
24,time1672290898,4,"[113.0107, 112.3056, 112.6941, 112.622]","[array([-8.  , -3.12, -1.2 ,  0.4 ,  2.32,  8.  ]), array([-8.  , -2.72, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.10196743e-01, 7.21356212e-02, 2.72530584e-01, 1.06250713e-07,
       3.45136946e-01]), array([3.39719932e-01, 6.37248695e-03, 3.08129066e-01, 2.39559517e-09,
       3.45778512e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.393857436529752, 1.427569901469377, 1.4342883641040007, 1.434335021342342]",[113.0107 225.3163 338.0104 450.6324],1.434335021342342
25,time1672288514,4,"[117.0507, 115.1211, 115.8777, 116.2166]","[array([-8.  , -2.08,  0.64,  2.08,  3.36,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.38911910e-01, 1.08733423e-09, 2.81700443e-01, 5.99059734e-02,
       3.19481672e-01]), array([3.45115424e-01, 5.13966772e-09, 3.11838116e-01, 3.54017808e-07,
       3.43046102e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.413896756195157, 1.4295982609148785, 1.434335021342342, 1.434335021342342]",[117.0507 232.1718 348.0495 464.2661],1.434335021342342
26,time1672287384,5,"[113.1652, 113.2857, 113.3124, 116.9661, 115.5222]","[array([-8.  , -3.04, -1.04,  0.88,  2.8 ,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30405848, 0.09127201, 0.21310451, 0.08166353, 0.30990147]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3881955468141671, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[113.1652 226.4509 339.7633 456.7294 572.2516],1.434335021342342
27,time1672289998,4,"[111.5633, 113.9494, 112.5502, 112.0531]","[array([-8.  , -2.8 , -1.28,  0.88,  2.64,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32685104, 0.04356267, 0.26378339, 0.04322163, 0.32258127]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.406705022320231, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[111.5633 225.5127 338.0629 450.116 ],1.434335021342342
